external_identify,subject,price,posted_date,category,category_name,rooms,size,toilets,floors,width,length,location,longitude,latitude,owner,street_name,ward,ward_name,area,area_name,region,region_name
141395196,Bán mảnh Đất Trung Kính 115m2-hơn 14 tỷ-10M ra phố,14850000000,1673144966000,1040,Đất,,,,,,,"21.01176,105.79845",105.79845,21.01176,False,,62,Phường Trung Hoà,79,Quận Cầu Giấy,,
140508306,"Bán lỗ 540m2 đất trồng cây, Đoàn Văn Diệu,Mỹ Lôc,",1600000000,1673144926109,1040,Đất,,,,,,,"10.613144,106.635025",106.635025,10.613144,False,,9707,Xã Mỹ Lộc,32,Huyện Cần Giuộc,,
141396926,NỀN THỔ CƯ GIÁ ĐẦU TƯ,2400000000,1673144898000,1040,Đất,,,,,,,"10.079977,105.75565",105.75565,10.079977,False,,10753,Phường Bùi Hữu Nghĩa,27,Quận Bình Thuỷ,,
141396913,🌐Bán đất Gia Lai Chấm Com -Hẻm Lê Chân giá cứu chủ,390000000,1673144871000,1040,Đất,,,,,,,"14.0545225,107.91763",107.91763,14.0545225,False,,8132,Xã Ia Sao,56,Huyện Ia Grai,,
140404233,🏡BÁN ĐẤT 2 MẶT TIỀN XÂY HOTEL NGAY HỒ XUÂN HƯƠNG,16500000000,1673144866655,1040,Đất,,,,,,,"11.92787,108.444",108.444,11.92787,False,,8531,Phường 3,57,Thành phố Đà Lạt,,
132280239,Bán gấp đất Gia Lai,350000000,1673144846000,1040,Đất,,,,,,,"13.891202,108.04752",108.04752,13.891202,False,,8115,Xã Ia Băng,56,Huyện Đăk Đoa,,
141395847,ĐẤT SÂN BAY MẶT SAU ĐƯỜNG ĐAM SAN🍉9X24 GIÁ QUÁ OK,2650000000,1673144837000,1040,Đất,,,,,,,"12.66328,108.10972",108.10972,12.66328,False,,8281,Xã Hòa Thắng,53,Thành phố Buôn Ma Thuột,,
132355249,Đất 2 Mặt Kiệt Tôn Đản Nối Dài,1790000000,1673144831477,1040,Đất,,,,,,,"16.034016,108.17689",108.17689,16.034016,False,,6896,Phường Hòa Thọ Tây,17,Quận Cẩm Lệ,,
140836592,Bán đất tặng nhà mặt tiền đường - Sơn Hưng - Tân B,11450000000,1673144825430,1040,Đất,,,,,,,"10.805869,106.64387",106.64387,10.805869,False,,9302,Phường 13,112,Quận Tân Bình,,
140913572,"Bán Đất ODT KP Bình Nguyên 2, Gia Binh, Tây Ninh",1790000000,1673144756714,1040,Đất,,,,,,,"11.056549,106.305176",106.305176,11.056549,False,,8867,Xã Gia Bình,14,Huyện Trảng Bàng,,
141396846,Đất ngang 4.7m Nguyễn Bính gần Sân Vận Động Dĩ An,2650000000,1673144751000,1040,Đất,,,,,,,"10.902,106.77783",106.77783,10.902,False,,8942,Phường Đông Hòa,11,Thành phố Dĩ An,,
141395767,Thửa đất đẹp view ôm trọn lấy bản làng.,2200000000,1673144745000,1040,Đất,,,,,,,"20.67266,105.53663",105.53663,20.67266,False,,2093,Thị trấn Bo,5,Huyện Kim Bôi,,
141396678,cuối năm kẹt bán gấp lô đất full thổ cư đô thị,375000000,1673144599000,1040,Đất,,,,,,,"14.216444,107.84654",107.84654,14.216444,False,,8120,Thị trấn Ia Ly,56,Huyện Chư Păh,,
141396764,Đất đẹp giá rẻ Hội Hợp - Vĩnh Yên,1380000000,1673144593000,1040,Đất,,,,,,,"18.68524,105.68682",105.68682,18.68524,False,,3339,Phường Hội Hợp,8,Thành phố Vĩnh Yên,,
130656452,Cần bán gấp đất trồng cây,4300000000,1673144585969,1040,Đất,,,,,,,"11.004886,106.58931",106.58931,11.004886,False,,9485,Xã Trung An,116,Huyện Củ Chi,,
139168837,Bán lô đất ngay trung tâm Bầu Cát .F14. TB,6800000000,1673144539000,1040,Đất,,,,,,,"10.79425,106.64421",106.64421,10.79425,False,,9312,Phường 14,112,Quận Tân Bình,,
140020462,ĐẤT SẠCH FULL ODT - CẠNH LOTTE TP CẦN THƠ,3699000000,1673144536644,1040,Đất,,,,,,,"10.04687,105.76999",105.76999,10.04687,False,,10729,Phường An Hòa,27,Quận Ninh Kiều,,
141396674,Cần tiền bán gấp,1850000000,1673144408000,1040,Đất,,,,,,,"9.67995,105.56174",105.56174,9.67995,False,,9687,Xã Long Định,32,Huyện Cần Đước,,
141190900,bán đất thổ cư gần chợ đình xã Mỹ Hạnh Bắc Long An,2050000000,1673144343444,1040,Đất,,,,,,,"10.91827,106.43659",106.43659,10.91827,False,,9636,Xã Mỹ Hạnh Bắc,32,Huyện Đức Hòa,,
138179771,Bán gấp lô gốc hai mặt tiền Khu Long Biên,1500000000,1673144316222,1040,Đất,,,,,,,"11.55928,107.79911",107.79911,11.55928,False,,8538,Phường 2,57,Thành phố Bảo Lộc,,
141396555,Đất nền nghỉ dưỡng Bảo Lộc giá rẻ  300m2 sổ sẵn,1860000000,1673144268000,1040,Đất,,,,,,,"11.385279,107.87023",107.87023,11.385279,False,,8634,Xã Lộc Nam,57,Huyện Bảo Lâm,,
140575023,Đất vườn Phú Mỹ Bà Ria-Vũng Tàu,5300000000,1673144266085,1040,Đất,,,,,,,"10.64164,107.10825",107.10825,10.64164,False,,9213,Xã Sông Xoài,10,Thị xã Phú Mỹ,,
139753770,Cần bán đất gần KCN dt 1600m2 giá 380tr SHR,380000000,1673144253049,1040,Đất,,,,,,,"11.61643,106.89641",106.89641,11.61643,False,,8733,Xã Thuận Lợi,12,Huyện Đồng Phú,,
138886583,"Đất kdt homeland , tp đà nẵng ,100 m2 , sổ đỏ .",2300000000,1673144206000,1040,Đất,,,,,,,"16.09607,108.13015",108.13015,16.09607,False,,6855,Phường Hòa Hiệp Nam,17,Quận Liên Chiểu,,
140244244,Không thể rẻ hơn - Đất ngang 8 đường 8 sát Gò Vấp,6100000000,1673144180662,1040,Đất,,,,,,,"10.83587,106.62848",106.62848,10.83587,False,,9236,Phường Đông Hưng Thuận,107,Quận 12,,
141165625,NGỘP 10m GIÁ 1TY1 THUỘC THỊ TRẤN DI LINH LÂM ĐỒNG,100000000,1673144156497,1040,Đất,,,,,,,"11.57901,108.07491",108.07491,11.57901,False,,8602,Thị trấn Di Linh,57,Huyện Di Linh,,
141338785,Chốt ngay trong tuần giảm ngay 50tr,780000000,1673144143406,1040,Đất,,,,,,,"10.65962,106.57865",106.57865,10.65962,False,,9523,Xã Bình Chánh,115,Huyện Bình Chánh,,
141144980,KẸT TIỀN BÁN MIẾNG ĐẤT VƯỜN Ở PHONG ĐIỀN,3065000000,1673144143405,1040,Đất,,,,,,,"10.02163,105.70134",105.70134,10.02163,False,,10799,Xã Nhơn Nghĩa,27,Huyện Phong Điền,,
140754495,đất chín chủ 6x50 ( thổ cư 100m ),650000000,1673143987171,1040,Đất,,,,,,,"11.173189,106.6645",106.6645,11.173189,False,,8907,Phường Chánh Phú Hòa,11,Thị xã Bến Cát,,
141396239,Đầu Tư BĐS Thanh Hoá Hạ Tầng Đồng Bộ - Sổ Hồng,700000000,1673143945000,1040,Đất,,,,,,,"19.664516,105.814354",105.814354,19.664516,False,,5621,Xã Quảng Lộc,51,Huyện Quảng Xương,,
140826981,"Nền 190m2 Góc 2Mt View sông CLN MT Lê Hông Gấm,CTh",990000000,1673143922787,1040,Đất,,,,,,,"10.08979,105.71084",105.71084,10.08979,False,,10749,Phường Trà An,27,Quận Bình Thuỷ,,
140236028,"Đất Chính Chủ  Diện Tích 150m2, giá 1,8ty.",1800000000,1673143894625,1040,Đất,,,,,,,"11.1044445,106.62324",106.62324,11.1044445,False,,8910,Phường Thới Hòa,11,Thị xã Bến Cát,,
141169014,"Bán Gấp Đất 4.5x22,,2tỷ950tr,Dự Án Tân nhã Vinhq12",2950000000,1673143867514,1040,Đất,,,,,,,"10.87607,106.65491",106.65491,10.87607,False,,9230,Phường Thới An,107,Quận 12,,
141396389,Bán đất dx06 phú mỹ,2950000000,1673143861000,1040,Đất,,,,,,,"11.013716,106.68219",106.68219,11.013716,False,,8881,Phường Phú Mỹ,11,Thành phố Thủ Dầu Một,,
141396337,"Bán đất xã Tân Minh, Sóc Sơn, Hà Nội",3000000000,1673143789000,1040,Đất,,,,,,,"21.25648,105.72552",105.72552,21.25648,False,,139,Xã Tân Minh,83,Huyện Sóc Sơn,,
141084744,"Bán đất biệt thự 430m2,15x30, ngay Đông Tăng Long",20000000000,1673143746753,1040,Đất,,,,,,,"10.80044,106.81466",106.81466,10.80044,False,,9260,Phường Long Trường (Quận 9 cũ),119,Thành phố Thủ Đức,,
141274649,"Cần bán gấp lô đất 2,62 tỷ/60m2 tại Thủ Đức",2620000000,1673143743726,1040,Đất,,,,,,,"10.88336,106.7244",106.7244,10.88336,False,,9239,Phường Bình Chiểu (Quận Thủ Đức cũ),119,Thành phố Thủ Đức,,
132796647,Chính chủ BÁN 7 XÀO ĐẤT NGAY ĐƯỜNG TỈNH 682 đakhoa,1250000000,1673143628000,1040,Đất,,,,,,,"12.321753,107.68602",107.68602,12.321753,False,,8496,Xã Đắk Hòa,54,Huyện Đắk Song,,
141396244,"Bán 136m2 tại xã Tân Minh, Sóc Sơn, HN",3300000000,1673143626000,1040,Đất,,,,,,,"21.25648,105.72552",105.72552,21.25648,False,,139,Xã Tân Minh,83,Huyện Sóc Sơn,,
141368374,Đất thổ cư mặt tiền đường nhựa huyện tân trụ,620000000,1673143599970,1040,Đất,,,,,,,"10.56764,106.46767",106.46767,10.56764,False,,9676,Xã Quê Mỹ Thạnh,32,Huyện Tân Trụ,,
141013359,ĐẨY NHANH LÔ ĐẤT LIÊN HUYỆN LIỀN KỀ NOVA GIÁ 130K,533000000,1673143589948,1040,Đất,,,,,,,"11.21641,108.41398",108.41398,11.21641,False,,7853,Thị trấn Chợ Lầu,42,Huyện Bắc Bình,,
140600148,"Đất View hồ, ô tô tránh, giá mềm như bún",6350000000,1673143559802,1040,Đất,,,,,,,"21.04746,105.87036",105.87036,21.04746,False,,47,Phường Ngọc Lâm,81,Quận Long Biên,,
141396206,website : Bán đất gia lai chấm com -  Chư đăng ya,200000000,1673143506000,1040,Đất,,,,,,,"14.0833,108.00885",108.00885,14.0833,False,,8125,Xã Chư Đăng Ya,56,Huyện Chư Păh,,
141396204,Đất Đẹp hiếm trục chính 5x17m Kdc Phúc Đạt Dĩ An,2850000000,1673143505000,1040,Đất,,,,,,,"10.91127,106.76075",106.76075,10.91127,False,,8939,Phường Tân Đông Hiệp,11,Thành phố Dĩ An,,
141112849,"đất View suối 630m2, 100TC Phước Tân, XM, BR-VT",3250000000,1673143472262,1040,Đất,,,,,,,"10.57222,107.36777",107.36777,10.57222,False,,9181,Xã Phước Tân,10,Huyện Xuyên Mộc,,
141052806,Cận Tết cắt lỗ lô 6739m2 đối diện Bàu Trắng,250000000,1673143384665,1040,Đất,,,,,,,"11.08859,108.45637",108.45637,11.08859,False,,7869,Xã Hòa Thắng,42,Huyện Bắc Bình,,
141396106,Bán đất KDC Thanh Yến,1100000000,1673143299000,1040,Đất,,,,,,,"10.63776,106.47293",106.47293,10.63776,False,,9659,Xã Nhựt Chánh,32,Huyện Bến Lức,,
141039058,"Chính chủ cần bán đất Lê Văn Quới, Bình Tân",6500000000,1673143205801,1040,Đất,,,,,,,"10.7773,106.61207",106.61207,10.7773,False,,9457,Phường Bình Hưng Hoà A,108,Quận Bình Tân,,
133014030,CHỊ CHỦ CẦN BÁN GẤP LÔ ĐẤT 101m SR  THỔ CƯ 100%,1300000000,1673143123407,1040,Đất,,,,,,,"11.01839,106.82941",106.82941,11.01839,False,,9033,Xã Thạnh Phú,13,Huyện Vĩnh Cửu,,
137890288,"Đất Thành phố Thủ Đức 319m2 giá 24,6tỷ 77tr/1m2",24600000000,1673143112000,1040,Đất,,,,,,,"10.814708,106.779495",106.779495,10.814708,False,,9256,Phường Phước Long B (Quận 9 cũ),119,Thành phố Thủ Đức,,
141076269,"CHÍNH CHỦ CẦN BÁN ĐẤT XÂY TRỌ, XƯỞNG, NHÀ VƯỜN.",2850000000,1673143060105,1040,Đất,,,,,,,"10.89873,106.68883",106.68883,10.89873,False,,9227,Phường Thạnh Xuân,107,Quận 12,,
141395986,Bán miếng đất MT Nhựt Chánh Mỹ Bình 2000m2,12000000000,1673143034000,1040,Đất,,,,,,,"10.65808,106.56465",106.56465,10.65808,False,,9659,Xã Nhựt Chánh,32,Huyện Bến Lức,,
141395962,Đất mặt trồng cây mặt tiền kênh gần quán cháo bầu,2600000000,1673143010000,1040,Đất,,,,,,,"10.90288,106.61374",106.61374,10.90288,False,,9502,Xã Thới Tam Thôn,117,Huyện Hóc Môn,,
141395964,Cặp đất diện tích Lớn Hòa cường - Gần phố châu âu,35000000000,1673142997000,1040,Đất,,,,,,,"16.03002,108.22549",108.22549,16.03002,False,,6881,Phường Hòa Cường Nam,17,Quận Hải Châu,,
140829960,đất MT 30m trục chính Nguyễn Thị Tồn,3400000000,1673142981656,1040,Đất,,,,,,,"10.9319,106.80961",106.80961,10.9319,False,,8989,Phường Hoá An,13,Thành phố Biên Hòa,,
141395904,Chủ gửi bán lô thổ ấp 4 Thạnh Đức xác bên công vụ,749000000,1673142885000,1040,Đất,,,,,,,"10.60413,106.44418",106.44418,10.60413,False,,9657,Xã Thạnh Đức,32,Huyện Bến Lức,,
129830804,Cần bán đất biệt thự 3MT đường Phạm Viết Chánh,9460000000,1673142875861,1040,Đất,,,,,,,"16.01533,108.19643",108.19643,16.01533,False,,6897,Phường Hòa Thọ Đông,17,Quận Cẩm Lệ,,
136278452,Cần bán MT đường 9. Phước Bình. Chính chủ,7800000000,1673142833540,1040,Đất,,,,,,,"10.81449,106.77177",106.77177,10.81449,False,,9261,Phường Phước Bình (Quận 9 cũ),119,Thành phố Thủ Đức,,
135776616,"BÁN 1661M2 300M2 THỔ nở hậu 20m, đương nhụa",4800000000,1673142813333,1040,Đất,,,,,,,"11.0605,106.46726",106.46726,11.0605,False,,9480,Xã An Nhơn Tây,116,Huyện Củ Chi,,
141395873,Đất Rẻ Đẹp gần Trung Tâm Y Tế Tp Dĩ An đường ÔTô,2380000000,1673142800000,1040,Đất,,,,,,,"10.91685,106.77136",106.77136,10.91685,False,,8939,Phường Tân Đông Hiệp,11,Thành phố Dĩ An,,
139764828,Bán đất chính chủ TP. Mới Bình Dương (20x20m),12000000000,1673142701808,1040,Đất,,,,,,,"11.023,106.67941",106.67941,11.023,False,,8881,Phường Phú Mỹ,11,Thành phố Thủ Dầu Một,,
141110566,"Đất sổ hồng Tỉnh Lộ 10, Bình Tân, DT 4x24m, HXH",6350000000,1673142603901,1040,Đất,,,,,,,"10.770323,106.59671",106.59671,10.770323,False,,9460,Phường Bình Trị Đông A,108,Quận Bình Tân,,
141395759,5x18 full thổ cư giá ngộp cuối năm gần Quốc Lộ 1A.,399000000,1673142589000,1040,Đất,,,,,,,"10.94207,106.74423",106.74423,10.94207,False,,8948,Phường An Phú,11,Thành phố Thuận An,,
141071523,Đất phân lô đối diện chợ Bình Chánh- xã Bình Chánh,2300000000,1673142563632,1040,Đất,,,,,,,"10.66956,106.57283",106.57283,10.66956,False,,9523,Xã Bình Chánh,115,Huyện Bình Chánh,,
140998399,Lô Hoà Thắng đối diện Bàu Trắng giá sale ngộp,2400000000,1673142401840,1040,Đất,,,,,,,"11.06668,108.4054",108.4054,11.06668,False,,7869,Xã Hòa Thắng,42,Huyện Bắc Bình,,
140857137,"Bán lô góc  10 x 20, SHR, 2MT HXH ngay Thới Hòa",6400000000,1673142374698,1040,Đất,,,,,,,"10.82952,106.57901",106.57901,10.82952,False,,9511,Xã Vĩnh Lộc A,115,Huyện Bình Chánh,,
140003066,Lô liên huyện Phan rí ngộp cắt lỗ tìm chủ 75k/m2,1500000000,1673142331439,1040,Đất,,,,,,,"11.51713,108.35001",108.35001,11.51713,False,,7868,Xã Phan Rí Thành,42,Huyện Bắc Bình,,
136414712,đất mặt tiền nhựa bá giá rẻ gấp rẻ đẹp,2800000000,1673142232063,1040,Đất,,,,,,,"11.184807,106.16398",106.16398,11.184807,False,,8846,Xã Cẩm Giang,14,Huyện Gò Dầu,,
141395559,nền mặt tiền lộ Nhơn Thạnh - Phú Nhuận,1500000000,1673142183000,1040,Đất,,,,,,,"10.260843,106.36698",106.36698,10.260843,False,,9905,Phường Phú Tân,26,Thành phố Bến Tre,,
133980921,cần tiền bán sỉ 3 lô đất ) giá sỉ vì cần tièn,430000000,1673142162477,1040,Đất,,,,,,,"11.87688,106.59365",106.59365,11.87688,False,,8697,Xã Lộc Hòa,12,Huyện Lộc Ninh,,
137077125,"Bán đất 51m2, giá 4,1 tỷ, hẻm 5m. BTĐ. TP Thủ Đức.",4100000000,1673142141330,1040,Đất,,,,,,,"10.78605,106.77587",106.77587,10.78605,False,,9343,Phường Bình Trưng Đông (Quận 2 cũ),119,Thành phố Thủ Đức,,
140014914,Bán 6  x 28 Trần Phú chỉ có 1tỷ 560,1560000000,1673142036815,1040,Đất,,,,,,,"11.27783,106.13639",106.13639,11.27783,False,,8838,Xã Long Thành Bắc,14,Huyện Hòa Thành,,
139484037,"Đất Bình Mỹ mặt tiền 174 Xe tải, full thổ cư",4300000000,1673141984499,1040,Đất,,,,,,,"10.95386,106.64057",106.64057,10.95386,False,,9494,Xã Bình Mỹ,116,Huyện Củ Chi,,
138237807,Cần bán phần đất Đường số 32 Bời Lời,2300000000,1673141881130,1040,Đất,,,,,,,"10.78319,106.75713",106.75713,10.78319,False,,8786,Phường Ninh Sơn,14,Thành phố Tây Ninh,,
141395380,"ĐẤT NỀN P3, ĐƯỜNG VƯỜN ỔI, TP VĨNH LONG",3727000000,1673141837000,1040,Đất,,,,,,,"10.25483,105.97152",105.97152,10.25483,False,,10179,Phường 3,36,Thành phố Vĩnh Long,,
132110512,💎Cần bán lô đất đẹp hẻm Ymoan(CTL),1740000000,1673141831986,1040,Đất,,,,,,,"12.717694,108.01441",108.01441,12.717694,False,,8279,Xã Cư ÊBur,53,Thành phố Buôn Ma Thuột,,
134667200,"ĐẤT MT KINH DOANH TRẦN QUÝ CÁP,GẦN BV VÙNG TN+",3198000000,1673141797789,1040,Đất,,,,,,,"12.67534,108.07127",108.07127,12.67534,False,,8265,Phường Tân Lập,53,Thành phố Buôn Ma Thuột,,
141395370,"bán đất nghỉ dưỡng tại  kim bôi, hòa bình",1600000000,1673141724000,1040,Đất,,,,,,,"20.67266,105.53663",105.53663,20.67266,False,,11181,Xã Hợp Tiến,5,Huyện Kim Bôi,,
141394882,Đất nghỉ dưỡng 80% là đất thổ cư,3500000000,1673141718000,1040,Đất,,,,,,,"20.67266,105.53663",105.53663,20.67266,False,,2098,Xã Tú Sơn,5,Huyện Kim Bôi,,
129828788,Cần bán đất đường 7.5m - Bùi Vịnh,4050000000,1673141679216,1040,Đất,,,,,,,"16.02008,108.19883",108.19883,16.02008,False,,6897,Phường Hòa Thọ Đông,17,Quận Cẩm Lệ,,
141394810,Đất nghỉ dưỡng bám đường nhựa view cao thoáng,2200000000,1673141652000,1040,Đất,,,,,,,"20.60565,105.69615",105.69615,20.60565,False,,11179,Xã Kim Lập,5,Huyện Kim Bôi,,
135773446,"Bán 357,7m2  160m2 thổ, 8x45 giá 2ty450 đường Nhựa",2450000000,1673141620941,1040,Đất,,,,,,,"11.11983,106.50152",106.50152,11.11983,False,,9478,Xã An Phú,116,Huyện Củ Chi,,
141395232,Đất hẻm chính thôn 19 xã Hoà Khánh,850000000,1673141378000,1040,Đất,,,,,,,"12.73113,108.1137",108.1137,12.73113,False,,8284,Xã Hòa Khánh,53,Thành phố Buôn Ma Thuột,,
140997917,"Giảm sâu đất thổ ngang 11, oto tới đất, đã",990000000,1673141319557,1040,Đất,,,,,,,"10.53577,106.51621",106.51621,10.53577,False,,9678,Xã Bình Trinh Đông,32,Huyện Tân Trụ,,
134127926,bán gấp 1000m2 thổ vườn mặt tiền kênh 8 Thước,1165000000,1673141291446,1040,Đất,,,,,,,"10.596915,106.42745",106.42745,10.596915,False,,9667,Xã Nhị Thành,32,Huyện Thủ Thừa,,
137840978,870m2 ĐẤT THỔ CƯ 20x40 NỞ HẬU MẶT TIỀN QUỐC LỘ 20,23200000000,1673141220241,1040,Đất,,,,,,,"11.943838,108.522354",108.522354,11.943838,False,,8532,Xã Xuân Thọ,57,Thành phố Đà Lạt,,
141367140,BÁN ĐẤT TÀM XÁ VĨNH NGỌC ĐÔNG ANH NGÕ THÔNG ÔTÔ,4800000000,1673141192134,1040,Đất,,,,,,,"21.1235,105.82484",105.82484,21.1235,False,,156,Xã Xuân Nộn,82,Huyện Đông Anh,,
141287520,VEW ĐẸP CỰC PHONG THỦY.ĐẲNG CẤP CƯ JUT.,12000000000,1673141162044,1040,Đất,,,,,,,"12.60361,107.89515",107.89515,12.60361,False,,8467,Xã Nam Dong,54,Huyện Cư Jút,,
136315092,Đất lúa,3000000000,1673141149000,1040,Đất,,,,,,,"10.54208,106.34975",106.34975,10.54208,False,,9549,Xã Lợi Bình Nhơn,32,Thành phố Tân An,,
141395116,cần bán lô đất kiệt nguyễn phước nguyên sụp hầm,1290000000,1673141063000,1040,Đất,,,,,,,"16.05457,108.18338",108.18338,16.05457,False,,6867,Phường An Khê,17,Quận Thanh Khê,,
141395106,"Bán đất gần chùa Châu Thới sổ riêng giá 1,65ty",1650000000,1673141044000,1040,Đất,,,,,,,"10.88926,106.77846",106.77846,10.88926,False,,8940,Phường Bình An,11,Thành phố Dĩ An,,
136414326,bán đất mat tiền nhựa giá rẻ,1650000000,1673141032487,1040,Đất,,,,,,,"11.026217,106.45826",106.45826,11.026217,False,,9484,Xã Trung Lập Hạ,116,Huyện Củ Chi,,
124626997,Đất mặt tiền thổ cư cần bán gấp giá rẻ,14300000000,1673140960126,1040,Đất,,,,,,,"10.87571,106.54559",106.54559,10.87571,False,,9503,Xã Xuân Thới Sơn,117,Huyện Hóc Môn,,
141395054,Bán đất gia lai chấm com - đất iakenh làng Mơ Nú,250000000,1673140917000,1040,Đất,,,,,,,"13.99301,108.00405",108.00405,13.99301,False,,8064,Xã Ia Kênh,56,Thành phố Pleiku,,
141058857,92m đất thổ cư hẻm 274/7 đường Nguyễn Văn Tạo,3900000000,1673140899972,1040,Đất,,,,,,,"10.65081,106.72788",106.72788,10.65081,False,,9530,Xã Long Thới,118,Huyện Nhà Bè,,
141149620,"Bán lô 102m2 KĐT FPT, gần kênh sinh thái",2400000000,1673140862811,1040,Đất,,,,,,,"15.98728,108.26717",108.26717,15.98728,False,,6892,Phường Hoà Hải,17,Quận Ngũ Hành Sơn,,
